Room ACADMY_AUD
Dept  Coursenum  Class Title                    Day        Start Time  End Time
ECSE  4770-04    COMPUTER_HARDWARE_DESIGN       Friday     12:30PM     01:50PM 
ECSE  4770-05    COMPUTER_HARDWARE_DESIGN       Friday     12:30PM     01:50PM 
ECSE  4770-06    COMPUTER_HARDWARE_DESIGN       Friday     12:30PM     01:50PM 
ECSE  4770-07    COMPUTER_HARDWARE_DESIGN       Friday     12:30PM     01:50PM 
ECSE  4250-01    IC_PROC_&_DESIGN               Friday     02:00PM     03:20PM 
40 entries

Room LALLY_02
Dept  Coursenum  Class Title                    Day        Start Time  End Time
----  ---------  -----------------------------  ---------  ----------  --------
BIOL  6960-01    CURR_TOPICS-CYTOSKELETAL_RSCH  Monday     10:00AM     11:50AM 
IHSS  1968-01    BLENDED_REALITY_&__INTERNET    Monday     02:00PM     03:50PM 
CHEM  6710-01    CHEMICAL_BIOLOGY               Monday     04:00PM     05:20PM 
MATH  2400-07    INTRO_DIFFERENTIAL_EQUATIONS   Tuesday    08:00AM     08:50AM 
MATH  2400-05    INTRO_DIFFERENTIAL_EQUATIONS   Tuesday    09:00AM     09:50AM 
MATH  1010-33    CALCULUS_I                     Tuesday    10:00AM     10:50AM 
MATH  1010-34    CALCULUS_I                     Tuesday    10:00AM     10:50AM 
MATH  1010-37    CALCULUS_I                     Tuesday    11:00AM     11:50AM 
MATH  1010-38    CALCULUS_I                     Tuesday    11:00AM     11:50AM 
MATH  6790-01    WAVE_MOTION                    Tuesday    12:00PM     01:50PM 
CSCI  1100-19    COMPUTER_SCIENCE_I             Wednesday  10:00AM     11:50AM 
MATH  1010-02    CALCULUS_I                     Wednesday  12:00PM     12:50PM 
MATH  1010-04    CALCULUS_I                     Wednesday  12:00PM     12:50PM 
MATH  1010-06    CALCULUS_I                     Wednesday  12:00PM     12:50PM 
MATH  1010-08    CALCULUS_I                     Wednesday  12:00PM     12:50PM 
MATH  1010-10    CALCULUS_I                     Wednesday  12:00PM     12:50PM 
MATH  1010-12    CALCULUS_I                     Wednesday  12:00PM     12:50PM 
MATH  1010-14    CALCULUS_I                     Wednesday  12:00PM     12:50PM 
MATH  1010-16    CALCULUS_I                     Wednesday  12:00PM     12:50PM 
IHSS  1968-01    BLENDED_REALITY_&__INTERNET    Thursday   02:00PM     03:50PM 
CHEM  6710-01    CHEMICAL_BIOLOGY               Thursday   04:00PM     05:20PM 
MATH  2400-08    INTRO_DIFFERENTIAL_EQUATIONS   Friday     08:00AM     08:50AM 
MATH  2400-06    INTRO_DIFFERENTIAL_EQUATIONS   Friday     09:00AM     09:50AM 
MATH  1010-35    CALCULUS_I                     Friday     10:00AM     10:50AM 
MATH  1010-36    CALCULUS_I                     Friday     10:00AM     10:50AM 
MATH  1010-39    CALCULUS_I                     Friday     11:00AM     11:50AM 
MATH  1010-40    CALCULUS_I                     Friday     11:00AM     11:50AM 
MATH  6790-01    WAVE_MOTION                    Friday     12:00PM     01:50PM 
28 entries

Room LALLY_102
Dept  Coursenum  Class Title                   Day        Start Time  End Time
----  ---------  ----------------------------  ---------  ----------  --------
ITWS  1100-01    INTRO_TO_IT_&_WEB_SCIENCE     Monday     12:00PM     01:50PM 
ITWS  1100-02    INTRO_TO_IT_&_WEB_SCIENCE     Monday     12:00PM     01:50PM 
MANE  4850-02    SPACE_VEHICLE_DESIGN          Monday     02:00PM     03:50PM 
ITWS  4100-01    IT_&_WEB_SCIENCE_CAPSTONE     Monday     04:00PM     05:50PM 
ITWS  6800-01    IT__MASTER'S_CAPSTONE         Monday     04:00PM     05:50PM 
MATH  2400-01    INTRO_DIFFERENTIAL_EQUATIONS  Tuesday    08:00AM     08:50AM 
MATH  2400-03    INTRO_DIFFERENTIAL_EQUATIONS  Tuesday    09:00AM     09:50AM 
BIOL  1010-04    INTRODUCTION_TO_BIOLOGY       Tuesday    10:00AM     11:50AM 
ITWS  2110-01    WEB_SYSTEMS_DEVELOPMENT       Tuesday    12:00PM     01:50PM 
CSCI  2960-01    WEB_SYSTEMS_DEVELOPMENT       Tuesday    12:00PM     01:50PM 
ENGR  1100-11    INTRO_TO_ENGR_ANALYSIS        Tuesday    02:00PM     03:50PM 
CSCI  1200-02    DATA_STRUCTURES               Wednesday  10:00AM     11:50AM 
CSCI  1200-04    DATA_STRUCTURES               Wednesday  12:00PM     01:50PM 
CSCI  1200-05    DATA_STRUCTURES               Wednesday  02:00PM     03:50PM 
CSCI  1200-07    DATA_STRUCTURES               Wednesday  04:00PM     05:50PM 
CSCI  1200-08    DATA_STRUCTURES               Wednesday  06:00PM     07:50PM 
ITWS  1100-02    INTRO_TO_IT_&_WEB_SCIENCE     Thursday   10:00AM     11:50AM 
ITWS  1100-01    INTRO_TO_IT_&_WEB_SCIENCE     Thursday   12:00PM     01:50PM 
MANE  4850-02    SPACE_VEHICLE_DESIGN          Thursday   02:00PM     03:50PM 
ITWS  4100-01    IT_&_WEB_SCIENCE_CAPSTONE     Thursday   04:00PM     05:50PM 
ITWS  6800-01    IT__MASTER'S_CAPSTONE         Thursday   04:00PM     05:50PM 
MATH  2400-02    INTRO_DIFFERENTIAL_EQUATIONS  Friday     08:00AM     08:50AM 
MATH  2400-04    INTRO_DIFFERENTIAL_EQUATIONS  Friday     09:00AM     09:50AM 
BIOL  1010-04    INTRODUCTION_TO_BIOLOGY       Friday     10:00AM     11:50AM 
ITWS  2110-01    WEB_SYSTEMS_DEVELOPMENT       Friday     12:00PM     01:50PM 
CSCI  2960-01    WEB_SYSTEMS_DEVELOPMENT       Friday     12:00PM     01:50PM 
ENGR  1100-11    INTRO_TO_ENGR_ANALYSIS        Friday     02:00PM     03:50PM 
27 entries

Room LALLY_104
Dept  Coursenum  Class Title                     Day        Start Time  End Time
----  ---------  ------------------------------  ---------  ----------  --------
CSCI  4350-01    DATA_SCIENCE                    Monday     09:00AM     11:50AM 
ERTH  4350-01    DATA_SCIENCE                    Monday     09:00AM     11:50AM 
ITWS  4350-01    DATA_SCIENCE                    Monday     09:00AM     11:50AM 
CSCI  6350-01    DATA_SCIENCE                    Monday     09:00AM     11:50AM 
ERTH  6350-01    DATA_SCIENCE                    Monday     09:00AM     11:50AM 
ITWS  6350-01    DATA_SCIENCE                    Monday     09:00AM     11:50AM 
BMED  4260-01    BIOMEDICAL_PRODUCT_DEVELOPMENT  Monday     12:00PM     01:50PM 
MATH  6600-01    METHODS_OF_APPLIED_MATHEMATICS  Monday     02:00PM     03:50PM 
STSS  2520-01    SOCIOLOGY                       Monday     04:00PM     05:50PM 
MATH  2010-11    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Tuesday    08:00AM     08:50AM 
MATH  2010-09    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Tuesday    09:00AM     09:50AM 
MATP  4450-01    DATA_ANALYTICS                  Tuesday    10:00AM     11:50AM 
ITWS  4600-01    DATA_ANALYTICS                  Tuesday    10:00AM     11:50AM 
CSCI  4960-01    DATA_ANALYTICS                  Tuesday    10:00AM     11:50AM 
ITWS  6600-01    DATA_ANALYTICS                  Tuesday    10:00AM     11:50AM 
MANE  2830-01    NUCLEAR_PHENOMENA_FOR_ENGR      Tuesday    12:00PM     01:50PM 
BIOL  4200-01    BIOSTATISTICS                   Tuesday    02:00PM     03:50PM 
CSCI  1200-01    DATA_STRUCTURES                 Wednesday  10:00AM     11:50AM 
CSCI  1200-03    DATA_STRUCTURES                 Wednesday  12:00PM     01:50PM 
CSCI  1200-06    DATA_STRUCTURES                 Wednesday  02:00PM     03:50PM 
CSCI  1200-09    DATA_STRUCTURES                 Wednesday  04:00PM     05:50PM 
CSCI  1200-10    DATA_STRUCTURES                 Wednesday  06:00PM     07:50PM 
BMED  4260-01    BIOMEDICAL_PRODUCT_DEVELOPMENT  Thursday   12:00PM     12:50PM 
MATH  6600-01    METHODS_OF_APPLIED_MATHEMATICS  Thursday   02:00PM     03:50PM 
STSS  2520-01    SOCIOLOGY                       Thursday   04:00PM     05:50PM 
MATH  2010-12    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Friday     08:00AM     08:50AM 
MATH  2010-10    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Friday     09:00AM     09:50AM 
MATP  4450-01    DATA_ANALYTICS                  Friday     10:00AM     11:50AM 
ITWS  4600-01    DATA_ANALYTICS                  Friday     10:00AM     11:50AM 
CSCI  4960-01    DATA_ANALYTICS                  Friday     10:00AM     11:50AM 
ITWS  6600-01    DATA_ANALYTICS                  Friday     10:00AM     11:50AM 
MANE  2830-01    NUCLEAR_PHENOMENA_FOR_ENGR      Friday     12:00PM     01:50PM 
BIOL  4200-01    BIOSTATISTICS                   Friday     02:00PM     03:50PM 
33 entries

Room LOW_1027
Dept  Coursenum  Class Title                     Day       Start Time  End Time
----  ---------  ------------------------------  --------  ----------  --------
ENGR  4710-02    MANUFACTURING_PROC_&_SYS_LAB_I  Monday    10:00AM     12:50PM 
ENGR  4710-01    MANUFACTURING_PROC_&_SYS_LAB_I  Monday    02:00PM     04:50PM 
ENGR  4710-02    MANUFACTURING_PROC_&_SYS_LAB_I  Thursday  10:00AM     12:50PM 
ENGR  4710-01    MANUFACTURING_PROC_&_SYS_LAB_I  Thursday  02:00PM     04:50PM 
4 entries

Room LOW_3039
Dept  Coursenum  Class Title                     Day        Start Time  End Time
----  ---------  ------------------------------  ---------  ----------  --------
ENGR  2090-03    ENGINEERING_DYNAMICS            Monday     08:00AM     09:50AM 
CSCI  6800-01    COMPUTATIONAL_LINEAR_ALGEBRA    Monday     10:00AM     11:50AM 
MATH  6800-01    COMPUTATIONAL_LIN_ALGEBRA       Monday     10:00AM     11:50AM 
BMED  4260-02    BIOMEDICAL_PRODUCT_DEVELOPMENT  Monday     12:00PM     01:50PM 
ISYE  4530-01    INFORMATION_SYSTEMS             Monday     02:00PM     03:20PM 
ENGR  2710-01    GEN_MANUFACTURING_PROC          Tuesday    08:30AM     09:50AM 
MATH  4720-01    MATH_IN_MEDICINE_&_BIOL         Tuesday    10:00AM     11:50AM 
ISYE  4600-01    OPERATIONS_RESEARCH_METHODS     Tuesday    12:00PM     01:50PM 
ISYE  6610-01    SYSTEMS_MODELING_IN_DSES        Tuesday    12:00PM     01:50PM 
MGMT  1240-02    MGMT_PROFESSIONAL_DEV_I         Tuesday    02:00PM     03:50PM 
MGMT  1240-01    MGMT_PROFESSIONAL_DEV_I         Wednesday  08:00AM     09:50AM 
CSCI  2300-02    INTRODUCTION_TO_ALGORITHMS      Wednesday  02:00PM     03:50PM 
ITWS  4960-01    ITWS_DATABASE_SYSTEMS           Wednesday  06:00PM     08:50PM 
ITWS  6960-01    ITWS_DATABASE_SYSTEMS           Wednesday  06:00PM     08:50PM 
ENGR  2090-03    ENGINEERING_DYNAMICS            Thursday   08:00AM     09:50AM 
CSCI  6800-01    COMPUTATIONAL_LINEAR_ALGEBRA    Thursday   10:00AM     11:50AM 
MATH  6800-01    COMPUTATIONAL_LIN_ALGEBRA       Thursday   10:00AM     11:50AM 
BMED  4260-02    BIOMEDICAL_PRODUCT_DEVELOPMENT  Thursday   12:00PM     12:50PM 
ISYE  4530-01    INFORMATION_SYSTEMS             Thursday   02:00PM     03:20PM 
ENGR  2710-01    GEN_MANUFACTURING_PROC          Friday     08:30AM     09:50AM 
MATH  4720-01    MATH_IN_MEDICINE_&_BIOL         Friday     10:00AM     11:50AM 
ISYE  4600-01    OPERATIONS_RESEARCH_METHODS     Friday     12:00PM     01:50PM 
ISYE  6610-01    SYSTEMS_MODELING_IN_DSES        Friday     12:00PM     01:50PM 
MANE  4380-01    NUCLEAR_ENG_SENIOR_DSGN_PROJ_I  Friday     02:00PM     03:20PM 
24 entries

Room LOW_3045
Dept  Coursenum  Class Title                     Day        Start Time  End Time
----  ---------  ------------------------------  ---------  ----------  --------
MATH  2010-17    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Monday     08:00AM     08:50AM 
MATH  2010-19    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Monday     09:00AM     09:50AM 
ENGR  2090-04    ENGINEERING_DYNAMICS            Monday     10:00AM     11:50AM 
MANE  6520-01    FLUID_MECHANICS                 Monday     12:00PM     01:20PM 
MGMT  2300-01    FINANCIAL_ACCOUNTING            Tuesday    08:00AM     09:50AM 
MANE  2960-01    THERMODYNAMICS                  Tuesday    10:00AM     11:20AM 
ENVE  4710-01    GROUNDWATER_HYDROLOGY           Tuesday    12:00PM     01:50PM 
ERTH  4710-01    GROUNDWATER_HYDROLOGY           Tuesday    12:00PM     01:50PM 
ENVE  6110-01    ADV_GROUNDWATER_HYDROLOGY       Tuesday    12:00PM     01:50PM 
BMED  4550-01    CELL_BIOMECHANICS               Tuesday    02:00PM     03:20PM 
BMED  6550-01    CELL_BIOMECHANICS               Tuesday    02:00PM     03:20PM 
CHEM  6900-01    CHEMISTRY_SEMINAR               Tuesday    03:30PM     05:20PM 
ENGR  1400-03    ENGINEERING_COMMUNICATIONS      Wednesday  10:00AM     11:50AM 
MATH  2010-18    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Thursday   08:00AM     08:50AM 
MATH  2010-20    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Thursday   09:00AM     09:50AM 
ENGR  2090-04    ENGINEERING_DYNAMICS            Thursday   10:00AM     11:50AM 
MANE  6520-01    FLUID_MECHANICS                 Thursday   12:00PM     01:20PM 
MGMT  2300-01    FINANCIAL_ACCOUNTING            Friday     08:00AM     09:50AM 
MANE  2960-01    THERMODYNAMICS                  Friday     10:00AM     11:20AM 
ENVE  4710-01    GROUNDWATER_HYDROLOGY           Friday     12:00PM     01:50PM 
ERTH  4710-01    GROUNDWATER_HYDROLOGY           Friday     12:00PM     01:50PM 
ENVE  6110-01    ADV_GROUNDWATER_HYDROLOGY       Friday     12:00PM     01:50PM 
BMED  4550-01    CELL_BIOMECHANICS               Friday     02:00PM     03:20PM 
BMED  6550-01    CELL_BIOMECHANICS               Friday     02:00PM     03:20PM 
24 entries

Room LOW_3051
Dept  Coursenum  Class Title                  Day        Start Time  End Time
----  ---------  ---------------------------  ---------  ----------  --------
MATH  4100-03    LINEAR_ALGEBRA               Monday     10:00AM     11:50AM 
MATH  4100-04    LINEAR_ALGEBRA               Monday     10:00AM     11:50AM 
ASTR  2050-01    INTRO_ASTRONOMY_&_ASTROPHYS  Monday     12:00PM     01:50PM 
MANE  4090-01    FLIGHT_MECHANICS             Monday     02:00PM     03:50PM 
PHYS  6510-01    QUANTUM_MECHANICS_I          Monday     04:00PM     05:50PM 
CSCI  4220-01    NETWORK_PROGRAMMING          Tuesday    10:00AM     11:50AM 
CSCI  4510-01    DIST_SYSTEMS_&_ALGORITHMS    Tuesday    12:00PM     01:50PM 
CSCI  6510-01    DIST_SYSTEMS_&_ALGORITHMS    Tuesday    12:00PM     01:50PM 
MTLE  4050-01    INTRODUCTION_TO_POLYMERS     Tuesday    02:00PM     03:20PM 
MTLE  6963-01    INTRODUCTION_TO_POLYMERS     Tuesday    02:00PM     03:20PM 
CSCI  6900-01    COMPUTER_SCIENCE_COLLOQUIUM  Tuesday    03:30PM     04:50PM 
MTLE  6900-01    GRADUATE_SEMINAR             Wednesday  11:00AM     12:30PM 
PHYS  6900-03    COLLOQUIUM                   Wednesday  04:00PM     04:50PM 
MATH  4100-03    LINEAR_ALGEBRA               Thursday   10:00AM     11:50AM 
MATH  4100-04    LINEAR_ALGEBRA               Thursday   10:00AM     11:50AM 
ASTR  2050-01    INTRO_ASTRONOMY_&_ASTROPHYS  Thursday   12:00PM     01:50PM 
MANE  4090-01    FLIGHT_MECHANICS             Thursday   02:00PM     03:50PM 
PHYS  6510-01    QUANTUM_MECHANICS_I          Thursday   04:00PM     05:50PM 
CSCI  4220-01    NETWORK_PROGRAMMING          Friday     10:00AM     11:50AM 
CSCI  4510-01    DIST_SYSTEMS_&_ALGORITHMS    Friday     12:00PM     01:50PM 
CSCI  6510-01    DIST_SYSTEMS_&_ALGORITHMS    Friday     12:00PM     01:50PM 
MTLE  4050-01    INTRODUCTION_TO_POLYMERS     Friday     02:00PM     03:20PM 
MTLE  6963-01    INTRODUCTION_TO_POLYMERS     Friday     02:00PM     03:20PM 
23 entries

Room LOW_3112
Dept  Coursenum  Class Title                   Day        Start Time  End Time
----  ---------  ----------------------------  ---------  ----------  --------
ENVE  4240-01    BENCH_SCALE_DESIGN            Monday     12:00PM     01:50PM 
MANE  6730-01    TRIBOLOGY                     Monday     02:00PM     03:20PM 
MATH  2400-21    INTRO_DIFFERENTIAL_EQUATIONS  Tuesday    08:00AM     08:50AM 
MATH  2400-23    INTRO_DIFF_EQUATIONS          Tuesday    09:00AM     09:50AM 
CSCI  1100-01    COMPUTER_SCIENCE_I            Tuesday    10:00AM     11:50AM 
MANE  4420-01    RADIATION_TECHNOLOGY          Tuesday    12:00PM     01:50PM 
MANE  6260-01    RADIATION_TECHNOLOGY          Tuesday    12:00PM     01:50PM 
CSCI  1100-22    COMPUTER_SCIENCE_I            Tuesday    02:00PM     03:50PM 
ENGR  2720-01    COMPUTER_AIDED_MACHINING      Wednesday  03:00PM     05:50PM 
ENVE  4240-01    BENCH_SCALE_DESIGN            Thursday   12:00PM     01:50PM 
MANE  6730-01    TRIBOLOGY                     Thursday   02:00PM     03:20PM 
MATH  2400-22    INTRO_DIFFERENTIAL_EQUATIONS  Friday     08:00AM     08:50AM 
MATH  2400-24    INTRO_DIFF_EQUATIONS          Friday     09:00AM     09:50AM 
MANE  4420-01    RADIATION_TECHNOLOGY          Friday     12:00PM     01:50PM 
MANE  6260-01    RADIATION_TECHNOLOGY          Friday     12:00PM     01:50PM 
15 entries

Room LOW_3116
Dept  Coursenum  Class Title                     Day        Start Time  End Time
----  ---------  ------------------------------  ---------  ----------  --------
USAF  2050-01    AIR_AND_SPACE_STUDIES_300A      Monday     07:00AM     09:50AM 
ENGR  2050-14    INTRO_ENGR_DESIGN               Monday     10:00AM     11:50AM 
MATH  2010-01    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Monday     12:00PM     12:50PM 
MATH  2010-03    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Monday     01:00PM     01:50PM 
ENVE  4350-01    BIOL_PROCESS_IN_ENVE            Monday     04:00PM     05:50PM 
MTLE  4720-01    APP._MATH._METH._IN_MATERIALS   Tuesday    10:00AM     11:20AM 
CHEM  6960-01    ELECTROCHEMISTRY                Tuesday    12:00PM     01:20PM 
MATP  6960-01    GEOMETRIC_METHODS-DATA_PROCESS  Tuesday    02:00PM     03:50PM 
MATH  1010-17    CALCULUS_I                      Wednesday  11:00AM     11:50AM 
MATH  1010-19    CALCULUS_I                      Wednesday  11:00AM     11:50AM 
MATH  1010-21    CALCULUS_I                      Wednesday  11:00AM     11:50AM 
MATH  1010-23    CALCULUS_I                      Wednesday  11:00AM     11:50AM 
MATH  1010-25    CALCULUS_I                      Wednesday  11:00AM     11:50AM 
MATH  1010-27    CALCULUS_I                      Wednesday  11:00AM     11:50AM 
MATH  1010-29    CALCULUS_I                      Wednesday  11:00AM     11:50AM 
MATH  1010-31    CALCULUS_I                      Wednesday  11:00AM     11:50AM 
MATH  1010-49    CALCULUS_I                      Wednesday  11:00AM     11:50AM 
MATH  1010-50    CALCULUS_I                      Wednesday  11:00AM     11:50AM 
MATH  1010-26    CALCULUS_I                      Wednesday  03:00PM     03:50PM 
MATH  1010-28    CALCULUS_I                      Wednesday  03:00PM     03:50PM 
MATH  1010-30    CALCULUS_I                      Wednesday  03:00PM     03:50PM 
MATH  1010-32    CALCULUS_I                      Wednesday  03:00PM     03:50PM 
CSCI  1100-18    COMPUTER_SCIENCE_I              Wednesday  06:00PM     07:50PM 
USAF  1010-01    AIR_AND_SPACE_STUDIES_100A      Thursday   08:00AM     08:50AM 
ENGR  2050-14    INTRO_ENGR_DESIGN               Thursday   10:00AM     11:50AM 
MATH  2010-02    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Thursday   12:00PM     12:50PM 
MATH  2010-04    MULTIVAR_CALC_&_MATRIX_ALGEBRA  Thursday   01:00PM     01:50PM 
ENVE  4350-01    BIOL_PROCESS_IN_ENVE            Thursday   04:00PM     05:50PM 
MTLE  4720-01    APP._MATH._METH._IN_MATERIALS   Friday     10:00AM     11:20AM 
CHEM  6960-01    ELECTROCHEMISTRY                Friday     12:00PM     01:20PM 
MATP  6960-01    GEOMETRIC_METHODS-DATA_PROCESS  Friday     02:00PM     03:50PM 
31 entries

Room LOW_3130
Dept  Coursenum  Class Title                   Day        Start Time  End Time
----  ---------  ----------------------------  ---------  ----------  --------
CIVL  4620-01    MASS_TRANSIT_SYSTEMS          Monday     10:00AM     11:50AM 
MATH  1020-01    CALCULUS_II                   Monday     12:00PM     12:50PM 
MATH  1020-03    CALCULUS_II                   Monday     01:00PM     01:50PM 
ENGR  2050-07    INTRO_ENGINEERING_DESIGN      Monday     02:00PM     03:50PM 
ISYE  4330-01    DESIGN_OF_EXPERIMENTS         Monday     04:00PM     05:20PM 
ISYE  6020-01    DESIGN_OF_EXPERIMENTS         Monday     04:00PM     05:20PM 
MGMT  1100-01    INTRO_TO_MANAGEMENT           Tuesday    10:00AM     11:50AM 
MGMT  4140-02    COMPUTER_INFO_SYSTEMS         Tuesday    12:00PM     01:50PM 
ISYE  4960-01    INTRO_CYBER-PHYSICAL_SYSTEMS  Tuesday    02:00PM     03:50PM 
ISYE  6960-01    INTRO_CYBER-PHYSICAL_SYSTEMS  Tuesday    02:00PM     03:50PM 
CSCI  1100-17    COMPUTER_SCIENCE_I            Wednesday  12:00PM     01:50PM 
CIVL  4620-01    MASS_TRANSIT_SYSTEMS          Thursday   10:00AM     11:50AM 
MATH  1020-02    CALCULUS_II                   Thursday   12:00PM     12:50PM 
MATH  1020-04    CALCULUS_II                   Thursday   01:00PM     01:50PM 
ENGR  2050-07    INTRO_ENGINEERING_DESIGN      Thursday   02:00PM     03:50PM 
ISYE  4330-01    DESIGN_OF_EXPERIMENTS         Thursday   04:00PM     05:20PM 
ISYE  6020-01    DESIGN_OF_EXPERIMENTS         Thursday   04:00PM     05:20PM 
MGMT  1100-01    INTRO_TO_MANAGEMENT           Friday     10:00AM     11:50AM 
MGMT  4140-02    COMPUTER_INFO_SYSTEMS         Friday     12:00PM     01:50PM 
ISYE  4960-01    INTRO_CYBER-PHYSICAL_SYSTEMS  Friday     02:00PM     03:50PM 
ISYE  6960-01    INTRO_CYBER-PHYSICAL_SYSTEMS  Friday     02:00PM     03:50PM 
21 entries

Room LOW_4034
Dept  Coursenum  Class Title                     Day        Start Time  End Time
----  ---------  ------------------------------  ---------  ----------  --------
MATH  2400-17    INTRO_DIFFERENTIAL_EQUATIONS    Monday     08:00AM     08:50AM 
MATH  2400-19    INTRO_DIFFERENTIAL_EQUATIONS    Monday     09:00AM     09:50AM 
ENGR  2090-6     Engineering_Dynamics            Monday     10:00AM     11:50AM 
MATH  1500-03    CALC_I_FOR_ARCH,_MGMT_&_HASS    Monday     12:00PM     12:50PM 
MATH  1500-04    CALC_I_FOR_ARCH,_MGMT_&_HASS    Monday     01:00PM     01:50PM 
LITR  2110-01    INTRO_TO_LITERATURE             Monday     02:00PM     03:50PM 
MATH  1010-05    CALCULUS_I                      Tuesday    09:00AM     09:50AM 
MATH  1010-06    CALCULUS_I                      Tuesday    09:00AM     09:50AM 
BCBP  4800-01    METHODS_IN_BIOPHYSICS           Tuesday    10:00AM     11:50AM 
BCBP  6800-01    METHODS_IN_BIOPHYSICS           Tuesday    10:00AM     11:50AM 
CHEM  4961-01    MASS_SPECTROSCOPY               Tuesday    02:00PM     03:20PM 
CHEM  6961-01    MASS_SPECTROSCOPY               Tuesday    02:00PM     03:20PM 
ENGR  2720-01    COMPUTER_AIDED_MACHINING        Wednesday  09:00AM     10:50AM 
ECSE  1090-01    MECHATRONICS-HARDWARE/SOFTWARE  Wednesday  12:00PM     12:50PM 
MANE  1090-01    MECHATRONICS-HARDWARE/SOFTWARE  Wednesday  12:00PM     12:50PM 
MANE  4760-01    HEATING,_VENTILATION_&_AC       Wednesday  06:00PM     08:50PM 
MATH  2400-18    INTRO_DIFFERENTIAL_EQUATIONS    Thursday   08:00AM     08:50AM 
MATH  2400-20    INTRO_DIFFERENTIAL_EQUATIONS    Thursday   09:00AM     09:50AM 
ENGR  2090-6     Engineering_Dynamics            Thursday   10:00AM     11:50AM 
ARCH  4966-01    PORTFOLIO_DEVELOPMENT           Thursday   12:00PM     01:50PM 
LITR  2110-01    INTRO_TO_LITERATURE             Thursday   02:00PM     03:50PM 
BCBP  4800-01    METHODS_IN_BIOPHYSICS           Friday     10:00AM     11:50AM 
BCBP  6800-01    METHODS_IN_BIOPHYSICS           Friday     10:00AM     11:50AM 
CHEM  4961-01    MASS_SPECTROSCOPY               Friday     02:00PM     03:20PM 
CHEM  6961-01    MASS_SPECTROSCOPY               Friday     02:00PM     03:20PM 
25 entries

Room LOW_4040
Dept  Coursenum  Class Title                     Day        Start Time  End Time
----  ---------  ------------------------------  ---------  ----------  --------
MGMT  2320-01    MANAGERIAL_FINANCE              Monday     10:00AM     11:50AM 
MGMT  4470-01    MARKETING_RESEARCH              Monday     12:00PM     01:50PM 
MGMT  6550-01    MKT_AND_MKT_RESEARCH            Monday     12:00PM     01:50PM 
MANE  6960-01    EXP_METH_MACRO/MICRO_FLUID_DYN  Monday     02:00PM     03:50PM 
MATH  1010-01    CALCULUS_I                      Tuesday    08:00AM     08:50AM 
MATH  1010-02    CALCULUS_I                      Tuesday    08:00AM     08:50AM 
MATH  1010-13    CALCULUS_I                      Tuesday    09:00AM     09:50AM 
MATH  1010-14    CALCULUS_I                      Tuesday    09:00AM     09:50AM 
MGMT  4140-01    COMPUTER_INFO_SYSTEMS           Tuesday    10:00AM     11:50AM 
CSCI  1100-23    COMPUTER_SCIENCE_I              Tuesday    02:00PM     03:50PM 
CSCI  1100-11    COMPUTER_SCIENCE_I              Wednesday  10:00AM     11:50AM 
MGMT  2320-01    MANAGERIAL_FINANCE              Thursday   10:00AM     11:50AM 
MGMT  4470-01    MARKETING_RESEARCH              Thursday   12:00PM     01:50PM 
MGMT  6550-01    MKT_AND_MKT_RESEARCH            Thursday   12:00PM     01:50PM 
MANE  6960-01    EXP_METH_MACRO/MICRO_FLUID_DYN  Thursday   02:00PM     03:50PM 
MATH  1010-03    CALCULUS_I                      Friday     08:00AM     08:50AM 
MATH  1010-04    CALCULUS_I                      Friday     08:00AM     08:50AM 
MATH  1010-07    CALCULUS_I                      Friday     09:00AM     09:50AM 
MATH  1010-08    CALCULUS_I                      Friday     09:00AM     09:50AM 
MGMT  4140-01    COMPUTER_INFO_SYSTEMS           Friday     10:00AM     11:50AM 
MATH  1010-53    CALCULUS_I                      Friday     12:00PM     12:50PM 
MATH  1010-54    CALCULUS_I                      Friday     12:00PM     12:50PM 
MATH  1010-55    CALCULUS_I                      Friday     01:00PM     01:50PM 
MATH  1010-56    CALCULUS_I                      Friday     01:00PM     01:50PM 
24 entries

Room LOW_4050
Dept  Coursenum  Class Title                    Day        Start Time  End Time
----  ---------  -----------------------------  ---------  ----------  --------
ENGR  1100-01    INTRO_TO_ENGR_ANALYSIS         Monday     08:00AM     09:50AM 
ENVE  2110-01    INTRODUCTION_TO_ENV._ENGR.     Monday     10:00AM     11:50AM 
ENGR  1100-03    INTRO_TO_ENGR_ANALYSIS         Monday     12:00PM     01:50PM 
CSCI  4270-01    COMPUTATIONAL_VISION           Monday     02:00PM     03:50PM 
CSCI  6270-01    COMPUTATIONAL_VISION           Monday     02:00PM     03:50PM 
ECSE  2100-01    FIELDS_AND_WAVES_I             Monday     04:00PM     05:50PM 
ECSE  2100-02    FIELDS_AND_WAVES_I             Monday     04:00PM     05:50PM 
